Datum;Zeitzone;von;bis;Einheit;AEP Modul 1;AEP Modul 2;AEP Modul 3
2024-02-12;CET;23:15;23:30;EUR/MWh;23,94;N.E.;N.E.
2024-02-12;CET;23:30;23:45;EUR/MWh;40,08;N.E.;N.E.
2024-02-12;CET;23:45;00:00;EUR/MWh;21,48;N.E.;N.E.
2024-02-13;CET;00:00;00:15;EUR/MWh;5,62;N.E.;N.E.
2024-02-13;CET;00:15;00:30;EUR/MWh;34,39;N.E.;N.E.
2024-02-13;CET;00:30;00:45;EUR/MWh;5,97;N.E.;N.E.
2024-02-13;CET;00:45;01:00;EUR/MWh;-62,95;N.E.;N.E.
2024-02-13;CET;01:00;01:15;EUR/MWh;12,80;N.E.;N.E.
2024-02-13;CET;01:15;01:30;EUR/MWh;4,83;N.E.;N.E.
2024-02-13;CET;01:30;01:45;EUR/MWh;9,29;N.E.;N.E.
2024-02-13;CET;01:45;02:00;EUR/MWh;21,48;N.E.;N.E.
2024-02-13;CET;02:00;02:15;EUR/MWh;97,91;N.E.;N.E.
2024-02-13;CET;02:15;02:30;EUR/MWh;99,96;N.E.;N.E.
2024-02-13;CET;02:30;02:45;EUR/MWh;99,59;N.E.;N.E.
2024-02-13;CET;02:45;03:00;EUR/MWh;95,91;N.E.;N.E.
2024-02-13;CET;03:00;03:15;EUR/MWh;97,84;N.E.;N.E.
2024-02-13;CET;03:15;03:30;EUR/MWh;99,83;N.E.;N.E.
2024-02-13;CET;03:30;03:45;EUR/MWh;100,14;N.E.;N.E.
2024-02-13;CET;03:45;04:00;EUR/MWh;19,94;N.E.;N.E.
2024-02-13;CET;04:00;04:15;EUR/MWh;94,52;N.E.;N.E.
2024-02-13;CET;04:15;04:30;EUR/MWh;17,83;N.E.;N.E.
2024-02-13;CET;04:30;04:45;EUR/MWh;100,08;N.E.;N.E.
2024-02-13;CET;04:45;05:00;EUR/MWh;98,73;N.E.;N.E.
2024-02-13;CET;05:00;05:15;EUR/MWh;94,70;N.E.;N.E.
2024-02-13;CET;05:15;05:30;EUR/MWh;98,34;N.E.;N.E.
2024-02-13;CET;05:30;05:45;EUR/MWh;102,28;N.E.;N.E.
2024-02-13;CET;05:45;06:00;EUR/MWh;101,82;N.E.;N.E.
2024-02-13;CET;06:00;06:15;EUR/MWh;21,65;N.E.;N.E.
2024-02-13;CET;06:15;06:30;EUR/MWh;101,19;N.E.;N.E.
2024-02-13;CET;06:30;06:45;EUR/MWh;42,64;N.E.;N.E.
2024-02-13;CET;06:45;07:00;EUR/MWh;101,46;N.E.;N.E.
2024-02-13;CET;07:00;07:15;EUR/MWh;46,72;N.E.;N.E.
2024-02-13;CET;07:15;07:30;EUR/MWh;48,37;N.E.;N.E.
2024-02-13;CET;07:30;07:45;EUR/MWh;47,29;N.E.;N.E.
2024-02-13;CET;07:45;08:00;EUR/MWh;47,06;N.E.;N.E.
2024-02-13;CET;08:00;08:15;EUR/MWh;30,47;N.E.;N.E.
2024-02-13;CET;08:15;08:30;EUR/MWh;22,73;N.E.;N.E.
2024-02-13;CET;08:30;08:45;EUR/MWh;-103,56;N.E.;N.E.
2024-02-13;CET;08:45;09:00;EUR/MWh;-44,74;N.E.;N.E.
2024-02-13;CET;09:00;09:15;EUR/MWh;26,64;N.E.;N.E.
2024-02-13;CET;09:15;09:30;EUR/MWh;31,17;N.E.;N.E.
2024-02-13;CET;09:30;09:45;EUR/MWh;99,00;N.E.;N.E.
2024-02-13;CET;09:45;10:00;EUR/MWh;-79,81;N.E.;N.E.
2024-02-13;CET;10:00;10:15;EUR/MWh;27,18;N.E.;N.E.
2024-02-13;CET;10:15;10:30;EUR/MWh;6,95;N.E.;N.E.
2024-02-13;CET;10:30;10:45;EUR/MWh;11,30;N.E.;N.E.
2024-02-13;CET;10:45;11:00;EUR/MWh;-23,78;N.E.;N.E.
2024-02-13;CET;11:00;11:15;EUR/MWh;-52,52;N.E.;N.E.
2024-02-13;CET;11:15;11:30;EUR/MWh;29,73;N.E.;N.E.
2024-02-13;CET;11:30;11:45;EUR/MWh;78,64;N.E.;N.E.
2024-02-13;CET;11:45;12:00;EUR/MWh;72,24;N.E.;N.E.
2024-02-13;CET;12:00;12:15;EUR/MWh;36,51;N.E.;N.E.
2024-02-13;CET;12:15;12:30;EUR/MWh;-43,20;N.E.;N.E.
2024-02-13;CET;12:30;12:45;EUR/MWh;-22,83;N.E.;N.E.
2024-02-13;CET;12:45;13:00;EUR/MWh;N.E.;-1,44;N.E.
2024-02-13;CET;13:00;13:15;EUR/MWh;N.E.;-8,17;N.E.
2024-02-13;CET;13:15;13:30;EUR/MWh;43,94;N.E.;N.E.
2024-02-13;CET;13:30;13:45;EUR/MWh;44,10;N.E.;N.E.
2024-02-13;CET;13:45;14:00;EUR/MWh;12,42;N.E.;N.E.
2024-02-13;CET;14:00;14:15;EUR/MWh;97,37;N.E.;N.E.
2024-02-13;CET;14:15;14:30;EUR/MWh;41,58;N.E.;N.E.
2024-02-13;CET;14:30;14:45;EUR/MWh;45,17;N.E.;N.E.
2024-02-13;CET;14:45;15:00;EUR/MWh;37,10;N.E.;N.E.
2024-02-13;CET;15:00;15:15;EUR/MWh;-26,73;N.E.;N.E.
2024-02-13;CET;15:15;15:30;EUR/MWh;N.E.;-35,48;N.E.
2024-02-13;CET;15:30;15:45;EUR/MWh;N.E.;21,14;N.E.
2024-02-13;CET;15:45;16:00;EUR/MWh;41,61;N.E.;N.E.
2024-02-13;CET;16:00;16:15;EUR/MWh;N.E.;8,85;N.E.
2024-02-13;CET;16:15;16:30;EUR/MWh;14,01;N.E.;N.E.
2024-02-13;CET;16:30;16:45;EUR/MWh;43,96;N.E.;N.E.
2024-02-13;CET;16:45;17:00;EUR/MWh;101,50;N.E.;N.E.
2024-02-13;CET;17:00;17:15;EUR/MWh;N.E.;50,68;N.E.
2024-02-13;CET;17:15;17:30;EUR/MWh;56,03;N.E.;N.E.
2024-02-13;CET;17:30;17:45;EUR/MWh;45,51;N.E.;N.E.
2024-02-13;CET;17:45;18:00;EUR/MWh;47,09;N.E.;N.E.
2024-02-13;CET;18:00;18:15;EUR/MWh;45,79;N.E.;N.E.
2024-02-13;CET;18:15;18:30;EUR/MWh;47,11;N.E.;N.E.
2024-02-13;CET;18:30;18:45;EUR/MWh;47,00;N.E.;N.E.
2024-02-13;CET;18:45;19:00;EUR/MWh;47,19;N.E.;N.E.
2024-02-13;CET;19:00;19:15;EUR/MWh;113,31;N.E.;N.E.
2024-02-13;CET;19:15;19:30;EUR/MWh;47,34;N.E.;N.E.
2024-02-13;CET;19:30;19:45;EUR/MWh;97,00;N.E.;N.E.
2024-02-13;CET;19:45;20:00;EUR/MWh;47,36;N.E.;N.E.
2024-02-13;CET;20:00;20:15;EUR/MWh;108,42;N.E.;N.E.
2024-02-13;CET;20:15;20:30;EUR/MWh;47,61;N.E.;N.E.
2024-02-13;CET;20:30;20:45;EUR/MWh;N.E.;44,12;N.E.
2024-02-13;CET;20:45;21:00;EUR/MWh;46,07;N.E.;N.E.
2024-02-13;CET;21:00;21:15;EUR/MWh;-5,29;N.E.;N.E.
2024-02-13;CET;21:15;21:30;EUR/MWh;-44,26;N.E.;N.E.
2024-02-13;CET;21:30;21:45;EUR/MWh;-133,28;N.E.;N.E.
2024-02-13;CET;21:45;22:00;EUR/MWh;-20,15;N.E.;N.E.
2024-02-13;CET;22:00;22:15;EUR/MWh;113,39;N.E.;N.E.
2024-02-13;CET;22:15;22:30;EUR/MWh;109,40;N.E.;N.E.
2024-02-13;CET;22:30;22:45;EUR/MWh;110,61;N.E.;N.E.
2024-02-13;CET;22:45;23:00;EUR/MWh;100,00;N.E.;N.E.
2024-02-13;CET;23:00;23:15;EUR/MWh;104,76;N.E.;N.E.
2024-02-13;CET;23:15;23:30;EUR/MWh;102,08;N.E.;N.E.
2024-02-13;CET;23:30;23:45;EUR/MWh;23,66;N.E.;N.E.
2024-02-13;CET;23:45;00:00;EUR/MWh;22,21;N.E.;N.E.
2024-02-14;CET;00:00;00:15;EUR/MWh;22,16;N.E.;N.E.
2024-02-14;CET;00:15;00:30;EUR/MWh;96,26;N.E.;N.E.
2024-02-14;CET;00:30;00:45;EUR/MWh;62,60;N.E.;N.E.
2024-02-14;CET;00:45;01:00;EUR/MWh;57,68;N.E.;N.E.
2024-02-14;CET;01:00;01:15;EUR/MWh;107,70;N.E.;N.E.
2024-02-14;CET;01:15;01:30;EUR/MWh;107,44;N.E.;N.E.
2024-02-14;CET;01:30;01:45;EUR/MWh;81,92;N.E.;N.E.
2024-02-14;CET;01:45;02:00;EUR/MWh;87,88;N.E.;N.E.
2024-02-14;CET;02:00;02:15;EUR/MWh;35,72;N.E.;N.E.
2024-02-14;CET;02:15;02:30;EUR/MWh;-38,64;N.E.;N.E.
2024-02-14;CET;02:30;02:45;EUR/MWh;-71,56;N.E.;N.E.
2024-02-14;CET;02:45;03:00;EUR/MWh;11,71;N.E.;N.E.
2024-02-14;CET;03:00;03:15;EUR/MWh;94,21;N.E.;N.E.
2024-02-14;CET;03:15;03:30;EUR/MWh;102,51;N.E.;N.E.
2024-02-14;CET;03:30;03:45;EUR/MWh;100,34;N.E.;N.E.
2024-02-14;CET;03:45;04:00;EUR/MWh;104,24;N.E.;N.E.
2024-02-14;CET;04:00;04:15;EUR/MWh;92,46;N.E.;N.E.
2024-02-14;CET;04:15;04:30;EUR/MWh;92,98;N.E.;N.E.
2024-02-14;CET;04:30;04:45;EUR/MWh;98,82;N.E.;N.E.
2024-02-14;CET;04:45;05:00;EUR/MWh;93,38;N.E.;N.E.
2024-02-14;CET;05:00;05:15;EUR/MWh;98,07;N.E.;N.E.
2024-02-14;CET;05:15;05:30;EUR/MWh;N.E.;95,30;N.E.
2024-02-14;CET;05:30;05:45;EUR/MWh;90,80;N.E.;N.E.
2024-02-14;CET;05:45;06:00;EUR/MWh;-17,91;N.E.;N.E.
2024-02-14;CET;06:00;06:15;EUR/MWh;100,75;N.E.;N.E.
2024-02-14;CET;06:15;06:30;EUR/MWh;96,23;N.E.;N.E.
2024-02-14;CET;06:30;06:45;EUR/MWh;107,64;N.E.;N.E.
2024-02-14;CET;06:45;07:00;EUR/MWh;N.E.;108,13;N.E.
2024-02-14;CET;07:00;07:15;EUR/MWh;130,63;N.E.;N.E.
2024-02-14;CET;07:15;07:30;EUR/MWh;127,41;N.E.;N.E.
2024-02-14;CET;07:30;07:45;EUR/MWh;N.E.;126,75;N.E.
2024-02-14;CET;07:45;08:00;EUR/MWh;N.E.;123,91;N.E.
2024-02-14;CET;08:00;08:15;EUR/MWh;N.E.;111,98;N.E.
2024-02-14;CET;08:15;08:30;EUR/MWh;N.E.;125,44;N.E.
2024-02-14;CET;08:30;08:45;EUR/MWh;N.E.;125,39;N.E.
2024-02-14;CET;08:45;09:00;EUR/MWh;N.E.;101,98;N.E.
2024-02-14;CET;09:00;09:15;EUR/MWh;N.E.;112,62;N.E.
2024-02-14;CET;09:15;09:30;EUR/MWh;20,13;N.E.;N.E.
2024-02-14;CET;09:30;09:45;EUR/MWh;96,96;N.E.;N.E.
2024-02-14;CET;09:45;10:00;EUR/MWh;104,76;N.E.;N.E.
2024-02-14;CET;10:00;10:15;EUR/MWh;54,62;N.E.;N.E.
2024-02-14;CET;10:15;10:30;EUR/MWh;45,54;N.E.;N.E.
2024-02-14;CET;10:30;10:45;EUR/MWh;51,87;N.E.;N.E.
2024-02-14;CET;10:45;11:00;EUR/MWh;24,92;N.E.;N.E.
2024-02-14;CET;11:00;11:15;EUR/MWh;6,90;N.E.;N.E.
2024-02-14;CET;11:15;11:30;EUR/MWh;-14,39;N.E.;N.E.
2024-02-14;CET;11:30;11:45;EUR/MWh;N.E.;29,94;N.E.
2024-02-14;CET;11:45;12:00;EUR/MWh;12,41;N.E.;N.E.
2024-02-14;CET;12:00;12:15;EUR/MWh;121,04;N.E.;N.E.
2024-02-14;CET;12:15;12:30;EUR/MWh;122,05;N.E.;N.E.
2024-02-14;CET;12:30;12:45;EUR/MWh;55,60;N.E.;N.E.
2024-02-14;CET;12:45;13:00;EUR/MWh;43,13;N.E.;N.E.
2024-02-14;CET;13:00;13:15;EUR/MWh;107,94;N.E.;N.E.
2024-02-14;CET;13:15;13:30;EUR/MWh;104,71;N.E.;N.E.
2024-02-14;CET;13:30;13:45;EUR/MWh;123,19;N.E.;N.E.
2024-02-14;CET;13:45;14:00;EUR/MWh;116,62;N.E.;N.E.
2024-02-14;CET;14:00;14:15;EUR/MWh;114,50;N.E.;N.E.
2024-02-14;CET;14:15;14:30;EUR/MWh;114,23;N.E.;N.E.
2024-02-14;CET;14:30;14:45;EUR/MWh;124,91;N.E.;N.E.
2024-02-14;CET;14:45;15:00;EUR/MWh;N.E.;127,71;N.E.
2024-02-14;CET;15:00;15:15;EUR/MWh;N.E.;133,76;N.E.
2024-02-14;CET;15:15;15:30;EUR/MWh;N.E.;130,48;N.E.
2024-02-14;CET;15:30;15:45;EUR/MWh;288,50;N.E.;N.E.
2024-02-14;CET;15:45;16:00;EUR/MWh;N.E.;202,94;N.E.
2024-02-14;CET;16:00;16:15;EUR/MWh;21,90;N.E.;N.E.
2024-02-14;CET;16:15;16:30;EUR/MWh;39,79;N.E.;N.E.
2024-02-14;CET;16:30;16:45;EUR/MWh;27,80;N.E.;N.E.
2024-02-14;CET;16:45;17:00;EUR/MWh;N.E.;43,36;N.E.
2024-02-14;CET;17:00;17:15;EUR/MWh;129,55;N.E.;N.E.
2024-02-14;CET;17:15;17:30;EUR/MWh;145,85;N.E.;N.E.
2024-02-14;CET;17:30;17:45;EUR/MWh;46,34;N.E.;N.E.
2024-02-14;CET;17:45;18:00;EUR/MWh;50,93;N.E.;N.E.
2024-02-14;CET;18:00;18:15;EUR/MWh;25,45;N.E.;N.E.
2024-02-14;CET;18:15;18:30;EUR/MWh;41,04;N.E.;N.E.
2024-02-14;CET;18:30;18:45;EUR/MWh;49,96;N.E.;N.E.
2024-02-14;CET;18:45;19:00;EUR/MWh;50,35;N.E.;N.E.
2024-02-14;CET;19:00;19:15;EUR/MWh;106,80;N.E.;N.E.
2024-02-14;CET;19:15;19:30;EUR/MWh;110,12;N.E.;N.E.
2024-02-14;CET;19:30;19:45;EUR/MWh;6,11;N.E.;N.E.
2024-02-14;CET;19:45;20:00;EUR/MWh;-4,25;N.E.;N.E.
2024-02-14;CET;20:00;20:15;EUR/MWh;N.E.;105,48;N.E.
2024-02-14;CET;20:15;20:30;EUR/MWh;99,49;N.E.;N.E.
2024-02-14;CET;20:30;20:45;EUR/MWh;99,01;N.E.;N.E.
2024-02-14;CET;20:45;21:00;EUR/MWh;99,01;N.E.;N.E.
2024-02-14;CET;21:00;21:15;EUR/MWh;127,97;N.E.;N.E.
2024-02-14;CET;21:15;21:30;EUR/MWh;119,80;N.E.;N.E.
2024-02-14;CET;21:30;21:45;EUR/MWh;35,40;N.E.;N.E.
2024-02-14;CET;21:45;22:00;EUR/MWh;62,61;N.E.;N.E.
2024-02-14;CET;22:00;22:15;EUR/MWh;23,13;N.E.;N.E.
2024-02-14;CET;22:15;22:30;EUR/MWh;37,26;N.E.;N.E.
2024-02-14;CET;22:30;22:45;EUR/MWh;3,05;N.E.;N.E.
2024-02-14;CET;22:45;23:00;EUR/MWh;-21,13;N.E.;N.E.
2024-02-14;CET;23:00;23:15;EUR/MWh;12,64;N.E.;N.E.
2024-02-14;CET;23:15;23:30;EUR/MWh;-25,10;N.E.;N.E.
2024-02-14;CET;23:30;23:45;EUR/MWh;87,00;N.E.;N.E.
2024-02-14;CET;23:45;00:00;EUR/MWh;75,84;N.E.;N.E.
2024-02-15;CET;00:00;00:15;EUR/MWh;117,92;N.E.;N.E.
2024-02-15;CET;00:15;00:30;EUR/MWh;90,70;N.E.;N.E.
2024-02-15;CET;00:30;00:45;EUR/MWh;96,28;N.E.;N.E.
2024-02-15;CET;00:45;01:00;EUR/MWh;89,60;N.E.;N.E.
2024-02-15;CET;01:00;01:15;EUR/MWh;N.E.;97,11;N.E.
2024-02-15;CET;01:15;01:30;EUR/MWh;88,81;N.E.;N.E.
2024-02-15;CET;01:30;01:45;EUR/MWh;N.E.;101,55;N.E.
2024-02-15;CET;01:45;02:00;EUR/MWh;16,40;N.E.;N.E.
2024-02-15;CET;02:00;02:15;EUR/MWh;10,86;N.E.;N.E.
2024-02-15;CET;02:15;02:30;EUR/MWh;-61,80;N.E.;N.E.
2024-02-15;CET;02:30;02:45;EUR/MWh;-68,50;N.E.;N.E.
2024-02-15;CET;02:45;03:00;EUR/MWh;-44,69;N.E.;N.E.
2024-02-15;CET;03:00;03:15;EUR/MWh;85,39;N.E.;N.E.
2024-02-15;CET;03:15;03:30;EUR/MWh;87,39;N.E.;N.E.
2024-02-15;CET;03:30;03:45;EUR/MWh;84,96;N.E.;N.E.
2024-02-15;CET;03:45;04:00;EUR/MWh;86,15;N.E.;N.E.
2024-02-15;CET;04:00;04:15;EUR/MWh;84,82;N.E.;N.E.
2024-02-15;CET;04:15;04:30;EUR/MWh;90,74;N.E.;N.E.
2024-02-15;CET;04:30;04:45;EUR/MWh;92,53;N.E.;N.E.
2024-02-15;CET;04:45;05:00;EUR/MWh;89,90;N.E.;N.E.
2024-02-15;CET;05:00;05:15;EUR/MWh;86,34;N.E.;N.E.
2024-02-15;CET;05:15;05:30;EUR/MWh;2,43;N.E.;N.E.
2024-02-15;CET;05:30;05:45;EUR/MWh;92,56;N.E.;N.E.
2024-02-15;CET;05:45;06:00;EUR/MWh;N.E.;110,54;N.E.
2024-02-15;CET;06:00;06:15;EUR/MWh;92,65;N.E.;N.E.
2024-02-15;CET;06:15;06:30;EUR/MWh;95,83;N.E.;N.E.
2024-02-15;CET;06:30;06:45;EUR/MWh;114,71;N.E.;N.E.
2024-02-15;CET;06:45;07:00;EUR/MWh;126,80;N.E.;N.E.
2024-02-15;CET;07:00;07:15;EUR/MWh;101,57;N.E.;N.E.
2024-02-15;CET;07:15;07:30;EUR/MWh;36,03;N.E.;N.E.
2024-02-15;CET;07:30;07:45;EUR/MWh;44,36;N.E.;N.E.
2024-02-15;CET;07:45;08:00;EUR/MWh;40,50;N.E.;N.E.
2024-02-15;CET;08:00;08:15;EUR/MWh;43,63;N.E.;N.E.
2024-02-15;CET;08:15;08:30;EUR/MWh;46,03;N.E.;N.E.
2024-02-15;CET;08:30;08:45;EUR/MWh;N.E.;50,37;N.E.
2024-02-15;CET;08:45;09:00;EUR/MWh;112,83;N.E.;N.E.
2024-02-15;CET;09:00;09:15;EUR/MWh;122,06;N.E.;N.E.
2024-02-15;CET;09:15;09:30;EUR/MWh;55,45;N.E.;N.E.
2024-02-15;CET;09:30;09:45;EUR/MWh;N.E.;58,06;N.E.
2024-02-15;CET;09:45;10:00;EUR/MWh;116,65;N.E.;N.E.
2024-02-15;CET;10:00;10:15;EUR/MWh;62,79;N.E.;N.E.
2024-02-15;CET;10:15;10:30;EUR/MWh;43,51;N.E.;N.E.
2024-02-15;CET;10:30;10:45;EUR/MWh;58,90;N.E.;N.E.
2024-02-15;CET;10:45;11:00;EUR/MWh;121,50;N.E.;N.E.
2024-02-15;CET;11:00;11:15;EUR/MWh;120,08;N.E.;N.E.
2024-02-15;CET;11:15;11:30;EUR/MWh;-474,45;N.E.;N.E.
2024-02-15;CET;11:30;11:45;EUR/MWh;-2,77;N.E.;N.E.
2024-02-15;CET;11:45;12:00;EUR/MWh;17,22;N.E.;N.E.
2024-02-15;CET;12:00;12:15;EUR/MWh;-23,00;N.E.;N.E.
2024-02-15;CET;12:15;12:30;EUR/MWh;23,61;N.E.;N.E.
2024-02-15;CET;12:30;12:45;EUR/MWh;N.E.;21,39;N.E.
2024-02-15;CET;12:45;13:00;EUR/MWh;23,64;N.E.;N.E.
2024-02-15;CET;13:00;13:15;EUR/MWh;18,67;N.E.;N.E.
2024-02-15;CET;13:15;13:30;EUR/MWh;N.E.;38,59;N.E.
2024-02-15;CET;13:30;13:45;EUR/MWh;N.E.;53,86;N.E.
2024-02-15;CET;13:45;14:00;EUR/MWh;112,89;N.E.;N.E.
2024-02-15;CET;14:00;14:15;EUR/MWh;118,04;N.E.;N.E.
2024-02-15;CET;14:15;14:30;EUR/MWh;115,56;N.E.;N.E.
2024-02-15;CET;14:30;14:45;EUR/MWh;118,81;N.E.;N.E.
2024-02-15;CET;14:45;15:00;EUR/MWh;N.E.;116,77;N.E.
2024-02-15;CET;15:00;15:15;EUR/MWh;104,95;N.E.;N.E.
2024-02-15;CET;15:15;15:30;EUR/MWh;109,77;N.E.;N.E.
2024-02-15;CET;15:30;15:45;EUR/MWh;115,67;N.E.;N.E.
2024-02-15;CET;15:45;16:00;EUR/MWh;105,61;N.E.;N.E.
2024-02-15;CET;16:00;16:15;EUR/MWh;101,00;N.E.;N.E.
2024-02-15;CET;16:15;16:30;EUR/MWh;17,73;N.E.;N.E.
2024-02-15;CET;16:30;16:45;EUR/MWh;115,47;N.E.;N.E.
2024-02-15;CET;16:45;17:00;EUR/MWh;22,58;N.E.;N.E.
2024-02-15;CET;17:00;17:15;EUR/MWh;-36,48;N.E.;N.E.
2024-02-15;CET;17:15;17:30;EUR/MWh;29,81;N.E.;N.E.
2024-02-15;CET;17:30;17:45;EUR/MWh;N.E.;47,99;N.E.
2024-02-15;CET;17:45;18:00;EUR/MWh;59,32;N.E.;N.E.
2024-02-15;CET;18:00;18:15;EUR/MWh;N.E.;147,86;N.E.
2024-02-15;CET;18:15;18:30;EUR/MWh;22,19;N.E.;N.E.
2024-02-15;CET;18:30;18:45;EUR/MWh;-9,42;N.E.;N.E.
2024-02-15;CET;18:45;19:00;EUR/MWh;10,48;N.E.;N.E.
2024-02-15;CET;19:00;19:15;EUR/MWh;3,79;N.E.;N.E.
2024-02-15;CET;19:15;19:30;EUR/MWh;-6,20;N.E.;N.E.
2024-02-15;CET;19:30;19:45;EUR/MWh;132,75;N.E.;N.E.
2024-02-15;CET;19:45;20:00;EUR/MWh;149,43;N.E.;N.E.
2024-02-15;CET;20:00;20:15;EUR/MWh;154,33;N.E.;N.E.
2024-02-15;CET;20:15;20:30;EUR/MWh;N.E.;263,38;N.E.
2024-02-15;CET;20:30;20:45;EUR/MWh;N.E.;157,75;N.E.
2024-02-15;CET;20:45;21:00;EUR/MWh;-4,55;N.E.;N.E.
2024-02-15;CET;21:00;21:15;EUR/MWh;23,31;N.E.;N.E.
2024-02-15;CET;21:15;21:30;EUR/MWh;106,73;N.E.;N.E.
2024-02-15;CET;21:30;21:45;EUR/MWh;102,94;N.E.;N.E.
2024-02-15;CET;21:45;22:00;EUR/MWh;100,00;N.E.;N.E.
2024-02-15;CET;22:00;22:15;EUR/MWh;N.E.;106,57;N.E.
2024-02-15;CET;22:15;22:30;EUR/MWh;103,43;N.E.;N.E.
2024-02-15;CET;22:30;22:45;EUR/MWh;104,09;N.E.;N.E.
2024-02-15;CET;22:45;23:00;EUR/MWh;102,99;N.E.;N.E.
2024-02-15;CET;23:00;23:15;EUR/MWh;21,71;N.E.;N.E.
2024-02-15;CET;23:15;23:30;EUR/MWh;102,42;N.E.;N.E.
2024-02-15;CET;23:30;23:45;EUR/MWh;9,70;N.E.;N.E.
2024-02-15;CET;23:45;00:00;EUR/MWh;-44,90;N.E.;N.E.
2024-02-16;CET;00:00;00:15;EUR/MWh;12,75;N.E.;N.E.
2024-02-16;CET;00:15;00:30;EUR/MWh;101,63;N.E.;N.E.
2024-02-16;CET;00:30;00:45;EUR/MWh;-23,46;N.E.;N.E.
2024-02-16;CET;00:45;01:00;EUR/MWh;97,26;N.E.;N.E.
2024-02-16;CET;01:00;01:15;EUR/MWh;101,90;N.E.;N.E.
2024-02-16;CET;01:15;01:30;EUR/MWh;101,38;N.E.;N.E.
2024-02-16;CET;01:30;01:45;EUR/MWh;100,84;N.E.;N.E.
2024-02-16;CET;01:45;02:00;EUR/MWh;88,15;N.E.;N.E.
2024-02-16;CET;02:00;02:15;EUR/MWh;100,56;N.E.;N.E.
2024-02-16;CET;02:15;02:30;EUR/MWh;99,45;N.E.;N.E.
2024-02-16;CET;02:30;02:45;EUR/MWh;97,77;N.E.;N.E.
2024-02-16;CET;02:45;03:00;EUR/MWh;99,68;N.E.;N.E.
2024-02-16;CET;03:00;03:15;EUR/MWh;97,40;N.E.;N.E.
2024-02-16;CET;03:15;03:30;EUR/MWh;96,39;N.E.;N.E.
2024-02-16;CET;03:30;03:45;EUR/MWh;97,44;N.E.;N.E.
2024-02-16;CET;03:45;04:00;EUR/MWh;-47,06;N.E.;N.E.
2024-02-16;CET;04:00;04:15;EUR/MWh;95,57;N.E.;N.E.
2024-02-16;CET;04:15;04:30;EUR/MWh;-117,59;N.E.;N.E.
2024-02-16;CET;04:30;04:45;EUR/MWh;-76,99;N.E.;N.E.
2024-02-16;CET;04:45;05:00;EUR/MWh;96,47;N.E.;N.E.
2024-02-16;CET;05:00;05:15;EUR/MWh;-2,36;N.E.;N.E.
2024-02-16;CET;05:15;05:30;EUR/MWh;91,97;N.E.;N.E.
2024-02-16;CET;05:30;05:45;EUR/MWh;96,70;N.E.;N.E.
2024-02-16;CET;05:45;06:00;EUR/MWh;96,37;N.E.;N.E.
2024-02-16;CET;06:00;06:15;EUR/MWh;91,99;N.E.;N.E.
2024-02-16;CET;06:15;06:30;EUR/MWh;96,01;N.E.;N.E.
2024-02-16;CET;06:30;06:45;EUR/MWh;96,84;N.E.;N.E.
2024-02-16;CET;06:45;07:00;EUR/MWh;N.E.;109,51;N.E.
2024-02-16;CET;07:00;07:15;EUR/MWh;95,82;N.E.;N.E.
2024-02-16;CET;07:15;07:30;EUR/MWh;95,12;N.E.;N.E.
2024-02-16;CET;07:30;07:45;EUR/MWh;95,57;N.E.;N.E.
2024-02-16;CET;07:45;08:00;EUR/MWh;50,57;N.E.;N.E.
2024-02-16;CET;08:00;08:15;EUR/MWh;26,80;N.E.;N.E.
2024-02-16;CET;08:15;08:30;EUR/MWh;51,58;N.E.;N.E.
2024-02-16;CET;08:30;08:45;EUR/MWh;95,21;N.E.;N.E.
2024-02-16;CET;08:45;09:00;EUR/MWh;95,06;N.E.;N.E.
2024-02-16;CET;09:00;09:15;EUR/MWh;95,15;N.E.;N.E.
2024-02-16;CET;09:15;09:30;EUR/MWh;95,08;N.E.;N.E.
2024-02-16;CET;09:30;09:45;EUR/MWh;N.E.;97,06;N.E.
2024-02-16;CET;09:45;10:00;EUR/MWh;94,97;N.E.;N.E.
2024-02-16;CET;10:00;10:15;EUR/MWh;N.E.;123,94;N.E.
2024-02-16;CET;10:15;10:30;EUR/MWh;N.E.;103,03;N.E.
2024-02-16;CET;10:30;10:45;EUR/MWh;N.E.;107,06;N.E.
2024-02-16;CET;10:45;11:00;EUR/MWh;N.E.;96,43;N.E.
2024-02-16;CET;11:00;11:15;EUR/MWh;94,92;N.E.;N.E.
2024-02-16;CET;11:15;11:30;EUR/MWh;94,84;N.E.;N.E.
2024-02-16;CET;11:30;11:45;EUR/MWh;23,46;N.E.;N.E.
2024-02-16;CET;11:45;12:00;EUR/MWh;34,20;N.E.;N.E.
2024-02-16;CET;12:00;12:15;EUR/MWh;38,89;N.E.;N.E.
2024-02-16;CET;12:15;12:30;EUR/MWh;36,93;N.E.;N.E.
2024-02-16;CET;12:30;12:45;EUR/MWh;80,89;N.E.;N.E.
2024-02-16;CET;12:45;13:00;EUR/MWh;65,96;N.E.;N.E.
2024-02-16;CET;13:00;13:15;EUR/MWh;93,49;N.E.;N.E.
2024-02-16;CET;13:15;13:30;EUR/MWh;93,71;N.E.;N.E.
2024-02-16;CET;13:30;13:45;EUR/MWh;N.E.;99,08;N.E.
2024-02-16;CET;13:45;14:00;EUR/MWh;93,75;N.E.;N.E.
